Name	SMILES
pheniramine	CN(C)CCC(c1ccccc1)c1ccccn1
melitracen	CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
cyclobenzaprine	CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
amitriptyline	CN(C)CCC=C1c2ccccc2CCc2ccccc21
olopatadine	CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21
doxepin	CN(C)CCC=C1c2ccccc2COc2ccccc21
dosulepin	CN(C)CCC=C1c2ccccc2CSc2ccccc21
bisulepin	CN(C)CCC=C1c2ccccc2CSc2sccc21
oxetorone	CN(C)CCC=C1c2ccccc2OCc2c1oc1ccccc21
chlorprothixene	CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21
citalopram	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
escitalopram	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
clomipramine	CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
imipramine	CN(C)CCCN1c2ccccc2CCc2ccccc21
triflupromazine	CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
chlorpromazine	CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
promazine	CN(C)CCCN1c2ccccc2Sc2ccccc21
prothipendyl	CN(C)CCCN1c2ccccc2Sc2cccnc21
bencyclane	CN(C)CCCOC1(Cc2ccccc2)CCCCCC1
azd-0156	CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1
benzydamine	CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
binedaline	CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21
chloropyramine	CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1
tripelennamine	CN(C)CCN(Cc1ccccc1)c1ccccn1
methapyrilene	CN(C)CCN(Cc1cccs1)c1ccccn1
thenyldiamine	CN(C)CCN(Cc1ccsc1)c1ccccn1
amonafide	CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O
dibenzepin	CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
deanol	CN(C)CCO
cyclopentolate	CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
meclofenoxate	CN(C)CCOC(=O)COc1ccc(Cl)cc1
chlorphenoxamine	CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1
doxylamine	CN(C)CCOC(C)(c1ccccc1)c1ccccn1
carbinoxamine	CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1
bromodiphenhydramine	CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1
dimenhydrinate	CN(C)CCOC(c1ccccc1)c1ccccc1
diphenhydramine	CN(C)CCOC(c1ccccc1)c1ccccc1
zotepine	CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21
toremifene	CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1
phenyltoloxamine	CN(C)CCOc1ccccc1Cc1ccccc1
zolmitriptan	CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12
almotriptan	CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
rizatriptan	CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
psilocybin	CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12
dimethyltryptamine	CN(C)CCc1c[nH]c2ccccc12
cefotiam	CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1
abexinostat	CN(C)Cc1c(C(=O)NCCOc2ccc(C(O)=NO)cc2)oc2ccccc12
anamorelin	CN(C)N(C)C(=O)C1(Cc2ccccc2)CCCN(C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1
dacarbazine	CN(C)N=Nc1[nH]cnc1C(N)=O
casimersen	CN(C)P(=O)(OCC1CNCC(n2ccc(N)nc2=O)O1)N1CCN(C(=O)OCCOCCOCCO)CC1
pipotiazine	CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
omadacycline	CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O
tigecycline	CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O
gentian violet cation	CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
minocycline	CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O
methylthioninium	CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1
methylene blue	CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1
altretamine	CN(C)c1nc(N(C)C)nc(N(C)C)n1
creatine	CN(CC(=O)O)C(=N)N
phosphocreatine	CN(CC(=O)O)C(=N)NP(=O)(O)O
endostatin	CN(CC(=O)c1ccccc1)N=O
phentetramine	CN(CC(O)c1cccc(O)c1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C
mefruside	CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
terbinafine	CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12
naftifine	CN(CC=Cc1ccccc1)Cc1cccc2ccccc12
distigmine	CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1
lofepramine	CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1
mechlorethamine	CN(CCCl)CCCl
revefenacin	CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1
rosiglitazone	CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1
dofetilide	CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
bromhexine	CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
butenafine	CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
methotrexate	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
streptozocin	CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O
bromethalin	CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F
mizolastine	CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
temazepam	CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
lormetazepam	CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
clobazam	CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
taltirelin	CN1C(=O)CC(C(=O)NC(Cc2c[nH]cn2)C(=O)N2CCCC2C(N)=O)NC1=O
methsuximide	CN1C(=O)CC(C)(c2ccccc2)C1=O
cotinine	CN1C(=O)CCC1c1cccnc1
chlormezanone	CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
tetrazepam	CN1C(=O)C=NC(=C2CCCCC2)c2cc(Cl)ccc21
diazepam	CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
nimetazepam	CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
2-chlorodiazepam	CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21
fludiazepam	CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
flunitrazepam	CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
azasetron	CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21
trimethadione	CN1C(=O)OC(C)(C)C1=O
piroxicam	CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O
lornoxicam	CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
tenoxicam	CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O
lobeline	CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1
methyclothiazide	CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
anisodamine	CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C(O)C2
raceanisodamine	CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C(O)C2
scopolamine	CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
hyoscine	CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
ecgonine	CN1C2CCC1C(C(=O)O)C(O)C2
benzoylecgonine	CN1C2CCC1C(C(=O)O)C(OC(=O)c1ccccc1)C2
tropatepine	CN1C2CCC1CC(=C1c3ccccc3CSc3ccccc31)C2
atropine	CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
hyoscyamine	CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
homatropine	CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2
tropisetron	CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2
benzatropine mesilate	CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2
benzatropine	CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2
granisetron	CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
tadalafil	CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O
creatinine	Cn1cc(O)nc1N
ergotamine	CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21
dihydroergotoxine	CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21
dihydroergotamine	CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21
metergoline	CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21
carbazochrome	CN1CC(O)c2cc(N=NC(N)=O)c(O)cc21
indisetron	CN1CC2CC(NC(=O)c3[nH]nc4ccccc34)CC(C1)N2C
asenapine	CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1
cyproheptadine	CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
ketotifen	CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
azatadine	CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
pizotifen	CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
alcaftadine	CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1
lasmiditan	CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1
tepotinib	CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1
thenalidine	CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
glasdegib	CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1
diphenylpyraline	CN1CCC(OC(c2ccccc2)c2ccccc2)CC1
alvocidib	CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1
riviciclib	CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C1CO
levorphanol	CN1CCC23CCCCC2C1Cc1ccc(O)cc13
dextrorphan	CN1CCC23CCCCC2C1Cc1ccc(O)cc13
oxymorphone	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5
hydromorphone	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5
morphine	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
dihydromorphine	CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5
nicomorphine	CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4OC2C(OC(=O)c2cccnc2)C=CC3C1C5
pholcodine	CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5
setiptiline	CN1CCC2=C(C1)c1ccccc1Cc1ccccc12
tipepidine	CN1CCCC(=C(c2cccs2)c2cccs2)C1
metixene	CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
azelastine	CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
clemastine	CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1
eletriptan	CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
nicotine	CN1CCCC1c1cccnc1
homochlorcyclizine	CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
pyrantel	CN1CCCN=C1C=Cc1cccs1
img-7289	CN1CCN(C(=O)C(CCCNC2CC2c2ccc(F)cc2)NC(=O)c2ccc(-n3ccnn3)cc2)CC1
eszopiclone	CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
zopiclone	CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
chlorcyclizine	CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
cyclizine	CN1CCN(C(c2ccccc2)c2ccccc2)CC1
clozapine	CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
loxapine	CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
clothiapine	CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1
loprazolam	CN1CCN(C=C2N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1
pirenzepine	CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
thiothixene	CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
azimilide	CN1CCN(CCCCn2c(O)cn(N=Cc3ccc(-c4ccc(Cl)cc4)o3)c2=O)CC1
parstelin	CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
trifluoperazine	CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
prochlorperazine	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
perazine	CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
saracatinib	CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1
pipofezine	CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1
entrectinib	CN1CCN(c2ccc(C(=O)Nc3[nH]nc4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1
trilaciclib	CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1
dovitinib	CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1
sotrastaurin	CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
lumateperone	CN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccc(F)cc3)CCC12
mianserin	CN1CCN2c3ccccc3Cc3ccccc3C2C1
aptazapine	CN1CCN2c3ccccc3Cn3cccc3C2C1
mirtazapine	CN1CCN2c3ncccc3Cc3ccccc3C2C1
medazepam	CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
nefopam	CN1CCOC(c2ccccc2)c2ccccc2C1
mebhydrolin	CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1
apomorphine	CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3
edoxaban	CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1
chelidonine	CN1Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4
5-methyltetrahydrofolic acid	CN1c2c([nH]c(N)nc2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
levomefolic acid	CN1c2c([nH]c(N)nc2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
calcium mefolinate	CN1c2c([nH]c(N)nc2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1
tianeptine	CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O
cimetidine	CN=C(NC#N)NCCSCc1[nH]cnc1C
chlordiazepoxide	CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1
ranitidine	CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
nizatidine	CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
dinotefuran	CN=C(NCC1CCOC1)N[N+](=O)[O-]
physostigmine	CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C
carbaryl	CNC(=O)Oc1cccc2ccccc12
fruquintinib	CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12
iothalamic acid	CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
regorafenib	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
sorafenib	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
capmatinib	CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F
enzalutamide	CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F
apalutamide	CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F
defactinib	CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1
orteronel	CNC(=O)c1ccc2cc(C3(O)CCn4cncc43)ccc2c1
vistusertib	CNC(=O)c1cccc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)c1
lucitanib	CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12
axitinib	CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1
regadenoson	CNC(=O)c1cnn(-c2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1
milciclib maleate	CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
deucravacitinib	CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC
mephentermine	CNC(C)(C)Cc1ccccc1
lcl-161	CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1
xevinapant	CNC(C)C(=O)NC1CN(C(=O)CC(C)C)CCC2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O
mephedrone	CNC(C)C(=O)c1ccc(C)cc1
clephedrone	CNC(C)C(=O)c1ccc(Cl)cc1
methcathinone	CNC(C)C(=O)c1ccccc1
oxilofrine	CNC(C)C(O)c1ccc(O)cc1
ephedrine	CNC(C)C(O)c1ccccc1
pseudoephedrine	CNC(C)C(O)c1ccccc1
gentamicin	CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
cyclopentamine	CNC(C)CC1CCCC1
propylhexedrine	CNC(C)CC1CCCCC1
isometheptene	CNC(C)CCC=C(C)C
p-methoxymethamphetamine	CNC(C)Cc1ccc(OC)cc1
midomafetamine	CNC(C)Cc1ccc2c(c1)OCO2
metamfetamine	CNC(C)Cc1ccccc1
methoxyphenamine	CNC(C)Cc1ccccc1OC
methiopropamine	CNC(C)Cc1cccs1
deschloroketamine	CNC1(c2ccccc2)CCCCC1=O
esketamine	CNC1(c2ccccc2Cl)CCCCC1=O
ketamine	CNC1(c2ccccc2Cl)CCCCC1=O
fluoroketamine	CNC1(c2ccccc2F)CCCCC1=O
sertraline	CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21
frovatriptan	CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1
metapramine	CNC1Cc2ccccc2N(C)c2ccccc21
isavuconazonium	CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(CC(O)(c2cc(F)ccc2F)C(C)c2nc(-c3ccc(C#N)cc3)cs2)c1
meglumine	CNCC(O)C(O)C(O)C(O)CO
epinephrine	CNCC(O)c1ccc(O)c(O)c1
racepinephrine	CNCC(O)c1ccc(O)c(O)c1
synephrine	CNCC(O)c1ccc(O)cc1
dipivefrin	CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
phenyephrine	CNCC(O)c1cccc(O)c1
phenylephrine	CNCC(O)c1cccc(O)c1
micronomicin	CNCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
fluoxetine	CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
duloxetine	CNCCC(Oc1cccc2ccccc12)c1cccs1
atomoxetine	CNCCC(Oc1ccccc1C)c1ccccc1
nortriptyline	CNCCC=C1c2ccccc2CCc2ccccc21
maprotiline	CNCCCC12CCC(c3ccccc31)c1ccccc12
protriptyline	CNCCCC1c2ccccc2C=Cc2ccccc21
desipramine	CNCCCN1c2ccccc2CCc2ccccc21
betahistine	CNCCc1ccccn1
vonoprazan	CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1
rucaparib	CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
procarbazine	CNNCc1ccc(C(=O)NC(C)C)cc1
naratriptan	CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
sumatriptan	CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
nemonapride	CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl
flutemetamol (18f)	CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F]
florbetapir (18f)	CNc1ccc(C=Cc2ccc(OCCOCCOCC[18F])nc2)cc1
methanol	CO
aspartame	COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O
mecysteine	COC(=O)C(N)CS
melevodopa	COC(=O)C(N)Cc1ccc(O)c(O)c1
5-fluoro-adb	COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)(C)C
methylphenidate	COC(=O)C(c1ccccc1)C1CCCCN1
dexmethylphenidate	COC(=O)C(c1ccccc1)C1CCCCN1
serdexmethylphenidate	COC(=O)C(c1ccccc1)C1CCCCN1C(=O)OC[n+]1cccc(C(=O)NC(CO)C(=O)[O-])c1
clopidogrel	COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1
metheptazine	COC(=O)C1(c2ccccc2)CCCN(C)C(C)C1
nilvadipine	COC(=O)C1=C(C#N)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
lercanidipine	COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1
isradipine	COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12
nifedipine	COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
benidipine	COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1
barnidipine	COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1
aranidipine	COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-]
nisoldipine	COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
nicardipine	COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
manidipine	COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1
raubasine	COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12
yohimbine	COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21
cocaine	COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C
ioflupane i-123	COC(=O)C1C(c2ccc([123I])cc2)CC2CCC1N2CCCF
reserpine	COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC
eplerenone	COC(=O)C1C=C2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13
monomethyl fumarate	COC(=O)C=CC(=O)O
dimethyl fumarate	COC(=O)C=CC(=O)OC
diroximel fumarate	COC(=O)C=CC(=O)OCCn1c(O)ccc1O
omacetaxine mepesuccinate	COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4
methyl aminolevulinate	COC(=O)CCC(=O)CN
remimazolam	COC(=O)CCC1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21
enprostil	COC(=O)CCC=C=CCC1C(=O)CC(O)C1C=CC(O)COc1ccccc1
octotiamine	COC(=O)CCCCC(CCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O
carpronium chloride	COC(=O)CCC[N+](C)(C)C
esmolol	COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
riociguat	COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N
omecamtiv mecarbil	COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1
daclatasvir	COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc(-c3ccc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)cc3)cc2)c[nH]1)C(C)C
ravidasvir	COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc3cc(-c4ccc5[nH]c(C6CCCN6C(=O)C(NC(=O)OC)C(C)C)nc5c4)ccc3c2)c[nH]1)C(C)C
atazanavir	COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C
encorafenib	COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1
vericiguat	COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N
flubendazole	COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1
mebendazole	COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1
